YearWeek,Station,DelayCategory,Minutes_NORM_to_DepDelayMin,Flights_Affected,Share_of_DepDelayMin,DepDelayTotal_PosOnly_Min,DelayBasis
2025-W42,NXD,Engineering,40.9,2,0.052452344511725424,780.5,PosOnly
2025-W42,NXD,OCC,51.1,3,0.06550425475924415,780.5,PosOnly
2025-W42,NXD,ATC,67.2,4,0.08607215838511287,780.5,PosOnly
2025-W42,NXD,Weather,43.9,2,0.056183132759931684,780.5,PosOnly
2025-W42,NXD,Other,40.9,2,0.052463204349900816,780.5,PosOnly
2025-W43,NXD,Late Arrival,274.6,18,0.49601337732378614,553.6,PosOnly
2025-W43,NXD,Ground Ops,121.1,8,0.21870647938536913,553.6,PosOnly
2025-W43,NXD,Engineering,32.3,2,0.05839273970304844,553.6,PosOnly
2025-W43,NXD,OCC,29.4,1,0.05303569664017446,553.6,PosOnly
2025-W43,NXD,ATC,56.2,3,0.10160648087007991,553.6,PosOnly
2025-W43,NXD,Weather,32.8,2,0.0592464161002257,553.6,PosOnly
2025-W43,NXD,Other,7.2,1,0.012998809977316117,553.6,PosOnly
2025-W44,NXD,Late Arrival,175.3,11,0.4691209578507864,373.6,PosOnly
2025-W44,NXD,Ground Ops,78.1,5,0.20912590324095925,373.6,PosOnly
2025-W44,NXD,Engineering,23.0,1,0.06167384303500121,373.6,PosOnly
2025-W44,NXD,OCC,27.1,1,0.07256953300134801,373.6,PosOnly
2025-W44,NXD,ATC,35.8,2,0.09582199341974394,373.6,PosOnly
2025-W44,NXD,Weather,24.7,1,0.06618961646205122,373.6,PosOnly
2025-W44,NXD,Other,9.5,1,0.02549815299010999,373.6,PosOnly
2025-W45,NXD,Late Arrival,140.6,9,0.4915419390812982,286.0,PosOnly
2025-W45,NXD,Ground Ops,63.8,4,0.22294170969078886,286.0,PosOnly
2025-W45,NXD,Engineering,17.3,1,0.06046549366101559,286.0,PosOnly
2025-W45,NXD,OCC,11.8,1,0.04138619762484094,286.0,PosOnly
2025-W45,NXD,ATC,28.0,1,0.09774087829255129,286.0,PosOnly
2025-W45,NXD,Weather,14.3,1,0.05015774329632442,286.0,PosOnly
2025-W45,NXD,Other,10.2,1,0.03576603835318076,286.0,PosOnly
2025-W46,NXD,Late Arrival,154.3,10,0.4535265816801988,340.2,PosOnly
2025-W46,NXD,Ground Ops,80.7,5,0.2372064640002102,340.2,PosOnly
2025-W46,NXD,Engineering,20.4,1,0.0598666361778708,340.2,PosOnly
2025-W46,NXD,OCC,15.1,1,0.04451900398307409,340.2,PosOnly
2025-W46,NXD,ATC,28.7,1,0.08429022203979156,340.2,PosOnly
2025-W46,NXD,Weather,15.6,1,0.04579075568618112,340.2,PosOnly
2025-W46,NXD,Other,25.4,1,0.07480033643267342,340.2,PosOnly
2025-W47,NXD,Late Arrival,722.9,48,0.507101144488574,1425.5,PosOnly
2025-W47,NXD,Ground Ops,284.6,18,0.1996213183314038,1425.5,PosOnly
2025-W47,NXD,Engineering,84.0,5,0.05894178903109558,1425.5,PosOnly
2025-W47,NXD,OCC,97.1,6,0.06810547915741946,1425.5,PosOnly
2025-W47,NXD,ATC,130.4,8,0.09150028380231524,1425.5,PosOnly
2025-W47,NXD,Weather,90.1,6,0.06317517418067241,1425.5,PosOnly
2025-W47,NXD,Other,16.5,1,0.011554811008519461,1425.5,PosOnly
2025-W48,NXD,Late Arrival,98.5,6,0.4535660862302116,217.1,PosOnly
2025-W48,NXD,Ground Ops,47.7,3,0.21956657712490033,217.1,PosOnly
2025-W48,NXD,Engineering,11.7,1,0.05381286311714421,217.1,PosOnly
2025-W48,NXD,OCC,13.4,1,0.061721437413567976,217.1,PosOnly
2025-W48,NXD,ATC,23.4,1,0.10769908070773637,217.1,PosOnly
2025-W48,NXD,Weather,14.4,1,0.06650998844717451,217.1,PosOnly
2025-W48,NXD,Other,8.1,1,0.03712396695926513,217.1,PosOnly
2025-W49,NXD,Late Arrival,569.1,37,0.5165347388861894,1101.8,PosOnly
2025-W49,NXD,Ground Ops,230.4,15,0.20914594973470013,1101.8,PosOnly
2025-W49,NXD,Engineering,65.4,4,0.059321255784864906,1101.8,PosOnly
2025-W49,NXD,OCC,36.2,2,0.032880575454269874,1101.8,PosOnly
2025-W49,NXD,ATC,115.6,7,0.10487451471037251,1101.8,PosOnly
2025-W49,NXD,Weather,53.2,3,0.0483159442063162,1101.8,PosOnly
2025-W49,NXD,Other,31.9,2,0.028927021223286997,1101.8,PosOnly
2025-W50,NXD,Late Arrival,593.8,39,0.47938357569691314,1238.7,PosOnly
2025-W50,NXD,Ground Ops,271.6,18,0.21928081199831834,1238.7,PosOnly
2025-W50,NXD,Engineering,62.5,4,0.05045026401880481,1238.7,PosOnly
2025-W50,NXD,OCC,63.2,4,0.051012429649129845,1238.7,PosOnly
2025-W50,NXD,ATC,103.5,6,0.08358345307786101,1238.7,PosOnly
2025-W50,NXD,Weather,53.1,3,0.042902586950832884,1238.7,PosOnly
2025-W50,NXD,Other,90.9,6,0.07338687860813997,1238.7,PosOnly
2025-W51,NXD,Late Arrival,109.5,7,0.48943213691885734,223.8,PosOnly
2025-W51,NXD,Ground Ops,48.3,3,0.21580549462593046,223.8,PosOnly
2025-W51,NXD,Engineering,15.4,1,0.06865074213183903,223.8,PosOnly
2025-W51,NXD,OCC,14.9,1,0.0663903501503541,223.8,PosOnly
2025-W51,NXD,ATC,20.4,1,0.09104279812989846,223.8,PosOnly
2025-W51,NXD,Weather,13.2,1,0.05878477857521408,223.8,PosOnly
2025-W51,NXD,Other,2.2,1,0.00989369946790647,223.8,PosOnly
2025-W52,NXD,Late Arrival,196.9,13,0.4934102660225883,399.1,PosOnly
2025-W52,NXD,Ground Ops,83.5,5,0.2092209951362265,399.1,PosOnly
2025-W52,NXD,Engineering,21.5,1,0.05390727261841921,399.1,PosOnly
2025-W52,NXD,OCC,15.0,1,0.03755901508323901,399.1,PosOnly
2025-W52,NXD,ATC,39.6,2,0.09917637979809504,399.1,PosOnly
2025-W52,NXD,Weather,24.2,1,0.0607148665365344,399.1,PosOnly
2025-W52,NXD,Other,18.4,1,0.04601120480489762,399.1,PosOnly
2025-W01,NXE,Late Arrival,151.9,10,0.4856814261913511,312.7,PosOnly
2025-W01,NXE,Ground Ops,62.7,4,0.20044468938545232,312.7,PosOnly
2025-W01,NXE,Engineering,17.7,1,0.05656778498532833,312.7,PosOnly
2025-W01,NXE,OCC,19.9,1,0.06370795299666152,312.7,PosOnly
2025-W01,NXE,ATC,29.8,1,0.09521570357947787,312.7,PosOnly
2025-W01,NXE,Weather,16.6,1,0.05310967864934356,312.7,PosOnly
2025-W01,NXE,Other,14.2,1,0.0452727642123853,312.7,PosOnly
2025-W02,NXE,Late Arrival,516.4,34,0.4621049115436852,1117.4,PosOnly
2025-W02,NXE,Ground Ops,255.2,17,0.22834264344840619,1117.4,PosOnly
2025-W02,NXE,Engineering,71.5,4,0.06400872842974357,1117.4,PosOnly
2025-W02,NXE,OCC,65.9,4,0.058983905906463074,1117.4,PosOnly
2025-W02,NXE,ATC,100.1,6,0.08958996702881261,1117.4,PosOnly
2025-W02,NXE,Weather,54.6,3,0.04881881412773713,1117.4,PosOnly
2025-W02,NXE,Other,53.8,3,0.048151029515152266,1117.4,PosOnly
2025-W03,NXE,Late Arrival,492.2,32,0.45175281421036284,1089.6,PosOnly
2025-W03,NXE,Ground Ops,218.6,14,0.20061124381486525,1089.6,PosOnly
2025-W03,NXE,Engineering,60.7,4,0.055753046498271785,1089.6,PosOnly
2025-W03,NXE,OCC,51.0,3,0.04678056303842635,1089.6,PosOnly
2025-W03,NXE,ATC,95.7,6,0.08787165418200873,1089.6,PosOnly
2025-W03,NXE,Weather,58.7,3,0.053911591839897785,1089.6,PosOnly
2025-W03,NXE,Other,112.6,7,0.10331908641616727,1089.6,PosOnly
2025-W04,NXE,Late Arrival,343.4,22,0.49227612654850395,697.6,PosOnly
2025-W04,NXE,Ground Ops,142.5,9,0.2042798125937755,697.6,PosOnly
2025-W04,NXE,Engineering,42.8,2,0.061323199676143046,697.6,PosOnly
2025-W04,NXE,OCC,28.8,1,0.04135406917756129,697.6,PosOnly
2025-W04,NXE,ATC,64.1,4,0.09188195753835464,697.6,PosOnly
2025-W04,NXE,Weather,28.8,1,0.041237590975196886,697.6,PosOnly
2025-W04,NXE,Other,47.2,3,0.06764724349046482,697.6,PosOnly
2025-W05,NXE,Late Arrival,261.8,17,0.5078742379609715,515.4,PosOnly
2025-W05,NXE,Ground Ops,114.0,7,0.22114344910347467,515.4,PosOnly
2025-W05,NXE,Engineering,25.9,1,0.05033366926011515,515.4,PosOnly
2025-W05,NXE,OCC,26.3,1,0.050938011049474353,515.4,PosOnly
2025-W05,NXE,ATC,49.7,3,0.0963561470366792,515.4,PosOnly
2025-W05,NXE,Weather,30.2,2,0.05859747940552316,515.4,PosOnly
2025-W05,NXE,Other,7.6,1,0.014757006183761967,515.4,PosOnly
2025-W06,NXE,Late Arrival,42.2,2,0.5085339825670443,82.9,PosOnly
2025-W06,NXE,Ground Ops,16.0,1,0.1935040896553511,82.9,PosOnly
2025-W06,NXE,Engineering,4.1,1,0.05005325437198458,82.9,PosOnly
2025-W06,NXE,OCC,4.7,1,0.05666978189791128,82.9,PosOnly
2025-W06,NXE,ATC,6.8,1,0.08230221279679092,82.9,PosOnly
2025-W06,NXE,Weather,3.8,1,0.04583884634814767,82.9,PosOnly
2025-W06,NXE,Other,5.2,1,0.06309783236277006,82.9,PosOnly
2025-W07,NXE,Late Arrival,178.6,11,0.5037362722889119,354.6,PosOnly
2025-W07,NXE,Ground Ops,67.7,4,0.19081135792481205,354.6,PosOnly
2025-W07,NXE,Engineering,21.0,1,0.059305736733456835,354.6,PosOnly
2025-W07,NXE,OCC,18.8,1,0.052979828387644076,354.6,PosOnly
2025-W07,NXE,ATC,37.9,2,0.10679390918210097,354.6,PosOnly
2025-W07,NXE,Weather,21.1,1,0.059577017553012465,354.6,PosOnly
2025-W07,NXE,Other,9.5,1,0.026795877930061662,354.6,PosOnly
2025-W08,NXE,Late Arrival,238.0,15,0.5159753233463437,461.3,PosOnly
2025-W08,NXE,Ground Ops,93.0,6,0.20153161827427937,461.3,PosOnly
2025-W08,NXE,Engineering,27.0,1,0.058577573261837435,461.3,PosOnly
2025-W08,NXE,OCC,24.0,1,0.052016499656757954,461.3,PosOnly
2025-W08,NXE,ATC,50.1,3,0.10851994524408456,461.3,PosOnly
2025-W08,NXE,Weather,24.1,1,0.052336095311466775,461.3,PosOnly
2025-W08,NXE,Other,5.1,1,0.011042944905230223,461.3,PosOnly
2025-W09,NXE,Late Arrival,406.5,27,0.46627865837101445,871.9,PosOnly
2025-W09,NXE,Ground Ops,219.6,14,0.2518614471988361,871.9,PosOnly
2025-W09,NXE,Engineering,56.2,3,0.064501959334392,871.9,PosOnly
2025-W09,NXE,OCC,46.2,3,0.05297501126058876,871.9,PosOnly
2025-W09,NXE,ATC,87.2,5,0.09998156897807446,871.9,PosOnly
2025-W09,NXE,Weather,44.1,2,0.05053668782383895,871.9,PosOnly
2025-W09,NXE,Other,12.1,1,0.013864667033255396,871.9,PosOnly
2025-W10,NXE,Late Arrival,57.8,3,0.4845981843768303,119.3,PosOnly
2025-W10,NXE,Ground Ops,28.7,1,0.24038361584014284,119.3,PosOnly
2025-W10,NXE,Engineering,8.1,1,0.06752113340498318,119.3,PosOnly
2025-W10,NXE,OCC,4.8,1,0.04036879941519031,119.3,PosOnly
2025-W10,NXE,ATC,10.3,1,0.08592446155589833,119.3,PosOnly
2025-W10,NXE,Weather,7.9,1,0.06582658505562981,119.3,PosOnly
2025-W10,NXE,Other,1.8,1,0.015377220351325101,119.3,PosOnly
2025-W11,NXE,Late Arrival,695.9,46,0.48998492339463984,1420.3,PosOnly
2025-W11,NXE,Ground Ops,284.9,18,0.20062016532845578,1420.3,PosOnly
2025-W11,NXE,Engineering,73.4,4,0.05170291302679194,1420.3,PosOnly
2025-W11,NXE,OCC,94.7,6,0.06670129037693033,1420.3,PosOnly
2025-W11,NXE,ATC,131.6,8,0.09267485251754456,1420.3,PosOnly
2025-W11,NXE,Weather,80.7,5,0.056811216879036196,1420.3,PosOnly
2025-W11,NXE,Other,58.9,3,0.0415046384766013,1420.3,PosOnly
2025-W12,NXE,Late Arrival,760.9,50,0.5121433172999722,1485.8,PosOnly
2025-W12,NXE,Ground Ops,299.8,19,0.20177916971290819,1485.8,PosOnly
2025-W12,NXE,Engineering,74.4,4,0.05008702707573218,1485.8,PosOnly
2025-W12,NXE,OCC,89.6,5,0.060272778134337936,1485.8,PosOnly
2025-W12,NXE,ATC,147.0,9,0.09890455907823155,1485.8,PosOnly
2025-W12,NXE,Weather,82.7,5,0.055629268982673216,1485.8,PosOnly
2025-W12,NXE,Other,31.5,2,0.021183879716144886,1485.8,PosOnly
2025-W13,NXE,Late Arrival,282.6,18,0.5031989508047306,561.6,PosOnly
2025-W13,NXE,Ground Ops,119.2,7,0.2121902591957632,561.6,PosOnly
2025-W13,NXE,Engineering,32.3,2,0.05749699137776549,561.6,PosOnly
2025-W13,NXE,OCC,21.7,1,0.03865634421513978,561.6,PosOnly
2025-W13,NXE,ATC,54.6,3,0.09724607126083203,561.6,PosOnly
2025-W13,NXE,Weather,37.0,2,0.06588779124864486,561.6,PosOnly
2025-W13,NXE,Other,14.2,1,0.025323591897123965,561.6,PosOnly
2025-W14,NXE,Late Arrival,316.3,21,0.5092440111892979,621.1,PosOnly
2025-W14,NXE,Ground Ops,133.6,8,0.21515988720854765,621.1,PosOnly
2025-W14,NXE,Engineering,34.2,2,0.05507527391546822,621.1,PosOnly
2025-W14,NXE,OCC,30.3,2,0.0487763931613514,621.1,PosOnly
2025-W14,NXE,ATC,68.2,4,0.10979296588152908,621.1,PosOnly
2025-W14,NXE,Weather,32.7,2,0.05260488563573916,621.1,PosOnly
2025-W14,NXE,Other,5.8,1,0.009346583008066622,621.1,PosOnly
2025-W15,NXE,Late Arrival,500.9,33,0.4574159649893674,1095.0,PosOnly
2025-W15,NXE,Ground Ops,233.8,15,0.21352462309254933,1095.0,PosOnly
2025-W15,NXE,Engineering,59.3,3,0.05419829202919552,1095.0,PosOnly
2025-W15,NXE,OCC,72.5,4,0.06621799041938994,1095.0,PosOnly
2025-W15,NXE,ATC,95.0,6,0.086773255821988,1095.0,PosOnly
2025-W15,NXE,Weather,71.4,4,0.06522088511601284,1095.0,PosOnly
2025-W15,NXE,Other,62.0,4,0.05664898853149703,1095.0,PosOnly
2025-W16,NXE,Late Arrival,556.4,37,0.5126614882441618,1085.3,PosOnly
2025-W16,NXE,Ground Ops,229.8,15,0.21171542038903693,1085.3,PosOnly
2025-W16,NXE,Engineering,59.9,3,0.055171629947902416,1085.3,PosOnly
2025-W16,NXE,OCC,57.7,3,0.053201245226005646,1085.3,PosOnly
2025-W16,NXE,ATC,89.1,5,0.08210343296132552,1085.3,PosOnly
2025-W16,NXE,Weather,62.1,4,0.05724462193720346,1085.3,PosOnly
2025-W16,NXE,Other,30.3,2,0.027902161294364236,1085.3,PosOnly
2025-W17,NXE,Late Arrival,216.6,14,0.4850688247722244,446.6,PosOnly
2025-W17,NXE,Ground Ops,95.8,6,0.2144659759451798,446.6,PosOnly
2025-W17,NXE,Engineering,28.7,1,0.06426792545270456,446.6,PosOnly
2025-W17,NXE,OCC,26.6,1,0.05946697423502792,446.6,PosOnly
2025-W17,NXE,ATC,42.1,2,0.09416433353061938,446.6,PosOnly
2025-W17,NXE,Weather,28.8,1,0.06453505929874243,446.6,PosOnly
2025-W17,NXE,Other,8.1,1,0.01803090676550151,446.6,PosOnly
2025-W18,NXE,Late Arrival,122.0,8,0.4907877723211531,248.6,PosOnly
2025-W18,NXE,Ground Ops,51.9,3,0.20866128106604825,248.6,PosOnly
2025-W18,NXE,Engineering,12.7,1,0.05090521644370625,248.6,PosOnly
2025-W18,NXE,OCC,13.2,1,0.05320319227139738,248.6,PosOnly
2025-W18,NXE,ATC,22.0,1,0.08855935980797641,248.6,PosOnly
2025-W18,NXE,Weather,15.5,1,0.06217516965780168,248.6,PosOnly
2025-W18,NXE,Other,11.4,1,0.04570800843191697,248.6,PosOnly
2025-W19,NXE,Late Arrival,171.5,11,0.5113016940174246,335.5,PosOnly
2025-W19,NXE,Ground Ops,68.9,4,0.20547707047737504,335.5,PosOnly
2025-W19,NXE,Engineering,15.3,1,0.045679501442630596,335.5,PosOnly
2025-W19,NXE,OCC,16.8,1,0.05014455470944682,335.5,PosOnly
2025-W19,NXE,ATC,36.8,2,0.10960833743611685,335.5,PosOnly
2025-W19,NXE,Weather,22.2,1,0.06624552546415492,335.5,PosOnly
2025-W19,NXE,Other,3.9,1,0.011543316452851228,335.5,PosOnly
2025-W20,NXE,Late Arrival,388.9,25,0.4982126548931945,780.5,PosOnly
2025-W20,NXE,Ground Ops,178.0,11,0.22808472864520327,780.5,PosOnly
2025-W20,NXE,Engineering,46.0,3,0.05895248528506775,780.5,PosOnly
2025-W20,NXE,OCC,41.3,2,0.05290278645930374,780.5,PosOnly
2025-W20,NXE,ATC,74.9,4,0.09598221282013637,780.5,PosOnly
2025-W20,NXE,Weather,40.3,2,0.05163592075247864,780.5,PosOnly
2025-W20,NXE,Other,11.1,1,0.014229211144616009,780.5,PosOnly
2025-W21,NXE,Late Arrival,362.5,24,0.49499626350335063,732.4,PosOnly
2025-W21,NXE,Ground Ops,139.8,9,0.19084155624721616,732.4,PosOnly
2025-W21,NXE,Engineering,43.9,2,0.060001310784857334,732.4,PosOnly
2025-W21,NXE,OCC,43.9,2,0.05999937102870884,732.4,PosOnly
2025-W21,NXE,ATC,79.9,5,0.10915983028105308,732.4,PosOnly
2025-W21,NXE,Weather,34.7,2,0.0474176971992031,732.4,PosOnly
2025-W21,NXE,Other,27.5,1,0.03758397095561066,732.4,PosOnly
2025-W22,NXE,Late Arrival,648.9,43,0.5193610734601544,1249.5,PosOnly
2025-W22,NXE,Ground Ops,272.0,18,0.21767777676335712,1249.5,PosOnly
2025-W22,NXE,Engineering,67.0,4,0.05364494101533083,1249.5,PosOnly
2025-W22,NXE,OCC,60.5,4,0.04844145332262072,1249.5,PosOnly
2025-W22,NXE,ATC,100.4,6,0.08036422702766131,1249.5,PosOnly
2025-W22,NXE,Weather,70.8,4,0.05669458271532383,1249.5,PosOnly
2025-W22,NXE,Other,29.8,1,0.023815945695551843,1249.5,PosOnly
2025-W23,NXE,Late Arrival,685.6,45,0.4595664324545181,1491.9,PosOnly
2025-W23,NXE,Ground Ops,282.1,18,0.1890938078703191,1491.9,PosOnly
2025-W23,NXE,Engineering,79.6,5,0.05336261280066203,1491.9,PosOnly
2025-W23,NXE,OCC,86.2,5,0.0577516135627004,1491.9,PosOnly
2025-W23,NXE,ATC,137.0,9,0.09180371221964966,1491.9,PosOnly
2025-W23,NXE,Weather,99.6,6,0.0667871498608805,1491.9,PosOnly
2025-W23,NXE,Other,121.8,8,0.08163467123127016,1491.9,PosOnly
2025-W24,NXE,Late Arrival,379.0,25,0.46270661756767856,819.2,PosOnly
2025-W24,NXE,Ground Ops,171.3,11,0.2091547131023481,819.2,PosOnly
2025-W24,NXE,Engineering,54.1,3,0.06598241858813818,819.2,PosOnly
2025-W24,NXE,OCC,55.8,3,0.06812720470191162,819.2,PosOnly
2025-W24,NXE,ATC,78.6,5,0.09588875722878451,819.2,PosOnly
2025-W24,NXE,Weather,50.1,3,0.061200877639396786,819.2,PosOnly
2025-W24,NXE,Other,30.3,2,0.03693941117174232,819.2,PosOnly
2025-W25,NXE,Late Arrival,346.3,23,0.46443910323837423,745.7,PosOnly
2025-W25,NXE,Ground Ops,140.6,9,0.1886052790031186,745.7,PosOnly
2025-W25,NXE,Engineering,42.1,2,0.05641243555216627,745.7,PosOnly
2025-W25,NXE,OCC,43.2,2,0.057948182074497256,745.7,PosOnly
2025-W25,NXE,ATC,63.8,4,0.0855998631108629,745.7,PosOnly
2025-W25,NXE,Weather,40.9,2,0.054910775386524474,745.7,PosOnly
2025-W25,NXE,Other,68.7,4,0.09208436163445632,745.7,PosOnly
2025-W26,NXE,Late Arrival,173.7,11,0.5058262042837225,343.4,PosOnly
2025-W26,NXE,Ground Ops,70.6,4,0.2054877688569232,343.4,PosOnly
2025-W26,NXE,Engineering,19.8,1,0.057516656852811175,343.4,PosOnly
2025-W26,NXE,OCC,17.8,1,0.05191485821226256,343.4,PosOnly
2025-W26,NXE,ATC,36.4,2,0.10609052887120896,343.4,PosOnly
2025-W26,NXE,Weather,20.9,1,0.0609528566373652,343.4,PosOnly
2025-W26,NXE,Other,4.2,1,0.012211126285706475,343.4,PosOnly
2025-W27,NXE,Late Arrival,709.7,47,0.5161363620360827,1375.1,PosOnly
2025-W27,NXE,Ground Ops,308.8,20,0.2245749503695469,1375.1,PosOnly
2025-W27,NXE,Engineering,69.8,4,0.05078365851391352,1375.1,PosOnly
2025-W27,NXE,OCC,63.1,4,0.04587575301108639,1375.1,PosOnly
2025-W27,NXE,ATC,128.4,8,0.09335796397998164,1375.1,PosOnly
2025-W27,NXE,Weather,82.9,5,0.060260334120285655,1375.1,PosOnly
2025-W27,NXE,Other,12.4,1,0.009010977969103218,1375.1,PosOnly
2025-W28,NXE,Late Arrival,481.4,32,0.5027863392129901,957.4,PosOnly
2025-W28,NXE,Ground Ops,192.8,12,0.20134374844512637,957.4,PosOnly
2025-W28,NXE,Engineering,48.3,3,0.05042198191312848,957.4,PosOnly
2025-W28,NXE,OCC,66.9,4,0.06988289403679912,957.4,PosOnly
2025-W28,NXE,ATC,86.8,5,0.09064175963589652,957.4,PosOnly
2025-W28,NXE,Weather,56.9,3,0.059457903744112965,957.4,PosOnly
2025-W28,NXE,Other,24.4,1,0.025465373011946457,957.4,PosOnly
2025-W29,NXE,Late Arrival,509.0,33,0.465164340674411,1094.3,PosOnly
2025-W29,NXE,Ground Ops,255.7,17,0.233651769716481,1094.3,PosOnly
2025-W29,NXE,Engineering,62.4,4,0.05703048578579045,1094.3,PosOnly
2025-W29,NXE,OCC,50.6,3,0.046236549033552544,1094.3,PosOnly
2025-W29,NXE,ATC,110.3,7,0.10075655278117707,1094.3,PosOnly
2025-W29,NXE,Weather,66.3,4,0.06060548697299399,1094.3,PosOnly
2025-W29,NXE,Other,40.0,2,0.03655481503559382,1094.3,PosOnly
2025-W30,NXE,Late Arrival,142.5,9,0.5191913189682351,274.4,PosOnly
2025-W30,NXE,Ground Ops,53.7,3,0.19578360046832313,274.4,PosOnly
2025-W30,NXE,Engineering,15.6,1,0.056693690590915106,274.4,PosOnly
2025-W30,NXE,OCC,15.3,1,0.05568370010111937,274.4,PosOnly
2025-W30,NXE,ATC,28.9,1,0.10539794648863451,274.4,PosOnly
2025-W30,NXE,Weather,15.7,1,0.05738994157930179,274.4,PosOnly
2025-W30,NXE,Other,2.7,1,0.009859801803470958,274.4,PosOnly
2025-W31,NXE,Late Arrival,262.2,17,0.491710056551169,533.2,PosOnly
2025-W31,NXE,Ground Ops,116.2,7,0.2179479625686958,533.2,PosOnly
2025-W31,NXE,Engineering,27.5,1,0.05154519493199115,533.2,PosOnly
2025-W31,NXE,OCC,29.0,1,0.05430270535551452,533.2,PosOnly
2025-W31,NXE,ATC,44.6,2,0.08357072449946507,533.2,PosOnly
2025-W31,NXE,Weather,25.2,1,0.047342951306683305,533.2,PosOnly
2025-W31,NXE,Other,28.6,1,0.05358040478648113,533.2,PosOnly
2025-W32,NXE,Late Arrival,759.7,50,0.49854537970492424,1523.9,PosOnly
2025-W32,NXE,Ground Ops,327.0,21,0.21459223464037497,1523.9,PosOnly
2025-W32,NXE,Engineering,93.6,6,0.06142660713254761,1523.9,PosOnly
2025-W32,NXE,OCC,99.9,6,0.0655506920069877,1523.9,PosOnly
2025-W32,NXE,ATC,123.7,8,0.08119839396852879,1523.9,PosOnly
2025-W32,NXE,Weather,62.2,4,0.040848769169143435,1523.9,PosOnly
2025-W32,NXE,Other,57.7,3,0.037837923377493254,1523.9,PosOnly
2025-W33,NXE,Late Arrival,167.5,11,0.45378380181330197,369.1,PosOnly
2025-W33,NXE,Ground Ops,82.7,5,0.22411572383454847,369.1,PosOnly
2025-W33,NXE,Engineering,20.6,1,0.05581032050929637,369.1,PosOnly
2025-W33,NXE,OCC,24.6,1,0.06672261541837242,369.1,PosOnly
2025-W33,NXE,ATC,40.1,2,0.10867581602566775,369.1,PosOnly
2025-W33,NXE,Weather,25.6,1,0.06942272403725057,369.1,PosOnly
2025-W33,NXE,Other,7.9,1,0.021468998361562464,369.1,PosOnly
2025-W34,NXE,Late Arrival,267.4,17,0.48158507059100863,555.3,PosOnly
2025-W34,NXE,Ground Ops,124.5,8,0.22416221684162016,555.3,PosOnly
2025-W34,NXE,Engineering,34.2,2,0.061578561790655836,555.3,PosOnly
2025-W34,NXE,OCC,28.7,1,0.051691952624968666,555.3,PosOnly
2025-W34,NXE,ATC,52.1,3,0.09388396813450356,555.3,PosOnly
2025-W34,NXE,Weather,36.0,2,0.06479231649918128,555.3,PosOnly
2025-W34,NXE,Other,12.4,1,0.022305913518061937,555.3,PosOnly
2025-W35,NXE,Late Arrival,452.0,30,0.480309875061887,941.0,PosOnly
2025-W35,NXE,Ground Ops,195.6,13,0.20786936268842526,941.0,PosOnly
2025-W35,NXE,Engineering,48.0,3,0.05099930920346643,941.0,PosOnly
2025-W35,NXE,OCC,53.3,3,0.05666712265564542,941.0,PosOnly
2025-W35,NXE,ATC,87.7,5,0.0931471507126272,941.0,PosOnly
2025-W35,NXE,Weather,44.6,2,0.0473606879480088,941.0,PosOnly
2025-W35,NXE,Other,59.9,3,0.06364649172993986,941.0,PosOnly
2025-W36,NXE,Late Arrival,316.8,21,0.4763528604084456,665.0,PosOnly
2025-W36,NXE,Ground Ops,151.6,10,0.22790299349952753,665.0,PosOnly
2025-W36,NXE,Engineering,45.1,3,0.06774954933384178,665.0,PosOnly
2025-W36,NXE,OCC,43.2,2,0.06490571432704058,665.0,PosOnly
2025-W36,NXE,ATC,60.8,4,0.09140706751697913,665.0,PosOnly
2025-W36,NXE,Weather,35.2,2,0.052939548445473744,665.0,PosOnly
2025-W36,NXE,Other,12.5,1,0.018742266468691593,665.0,PosOnly
2025-W37,NXE,Late Arrival,160.3,10,0.5023452806202665,319.1,PosOnly
2025-W37,NXE,Ground Ops,65.4,4,0.2049581438303208,319.1,PosOnly
2025-W37,NXE,Engineering,16.1,1,0.05035369778820981,319.1,PosOnly
2025-W37,NXE,OCC,22.1,1,0.06910593581534841,319.1,PosOnly
2025-W37,NXE,ATC,29.9,1,0.09373692109254157,319.1,PosOnly
2025-W37,NXE,Weather,16.7,1,0.05243281813324423,319.1,PosOnly
2025-W37,NXE,Other,8.6,1,0.027067202720068684,319.1,PosOnly
2025-W38,NXE,Late Arrival,443.8,29,0.4787309031488813,927.0,PosOnly
2025-W38,NXE,Ground Ops,185.3,12,0.19988230400962356,927.0,PosOnly
2025-W38,NXE,Engineering,48.4,3,0.05218941457701358,927.0,PosOnly
2025-W38,NXE,OCC,46.2,3,0.04979879352493796,927.0,PosOnly
2025-W38,NXE,ATC,89.6,5,0.09670801163640351,927.0,PosOnly
2025-W38,NXE,Weather,63.0,4,0.0679213354361694,927.0,PosOnly
2025-W38,NXE,Other,50.8,3,0.05476923766697073,927.0,PosOnly
2025-W39,NXE,Late Arrival,103.9,6,0.46517559020120114,223.4,PosOnly
2025-W39,NXE,Ground Ops,46.6,3,0.20845907731638608,223.4,PosOnly
2025-W39,NXE,Engineering,12.3,1,0.05491763610493568,223.4,PosOnly
2025-W39,NXE,OCC,18.8,1,0.08399776566857498,223.4,PosOnly
2025-W39,NXE,ATC,19.7,1,0.08823710730382754,223.4,PosOnly
2025-W39,NXE,Weather,11.6,1,0.052039190061465894,223.4,PosOnly
